Year,Table,County,Month Prenatal Care Began,Value
2013,12,Lewis,7th-9th,8
2013,12,Lewis,PNC Start Unk,1
2013,12,Richmond,None,10
2013,12,Rest of State,PNC Start Unk,1683
2013,12,Lewis,PNC Unknown,12
2013,12,Albany,Total,3137
2013,12,Tioga,None,2
2013,12,Kings,PNC Unknown,161
2013,12,Albany,PNC Unknown,116
2013,12,Fulton,PNC Start Unk,2
2013,12,Dutchess,None,15
2013,12,Yates,None,2
2013,12,Oswego,PNC Start Unk,6
2013,12,Erie,7th-9th,449
2013,12,Genesee,7th-9th,22
2013,12,New York State,Total,235274
2013,12,Kings,None,209
2013,12,Warren,7th-9th,20
2013,12,Livingston,Total,524
2013,12,Orleans,None,7
2013,12,Columbia,1st-3rd,379
2013,12,Orleans,PNC Start Unk,0
2013,12,Monroe,1st-3rd,6264
2013,12,Tompkins,None,6
2013,12,Saratoga,Total,2252
2013,12,Schenectady,PNC Start Unk,4
2013,12,New York City,PNC Unknown,926
2013,12,Livingston,PNC Unknown,27
2013,12,Fulton,PNC Unknown,5
2013,12,Saratoga,None,9
2013,12,Montgomery,1st-3rd,385
2013,12,Seneca,None,2
2013,12,Ulster,PNC Unknown,22
2013,12,Oneida,None,13
2013,12,Broome,PNC Unknown,2
2013,12,Chautauqua,PNC Unknown,48
2013,12,Montgomery,PNC Unknown,6
2013,12,Rensselaer,7th-9th,59
2013,12,Tompkins,1st-3rd,661
2013,12,Cortland,Total,471
2013,12,Herkimer,1st-3rd,495
2013,12,Jefferson,None,7
2013,12,Westchester,1st-3rd,6937
2013,12,Tioga,7th-9th,18
2013,12,Madison,PNC Unknown,9
2013,12,Erie,None,50
2013,12,Erie,Total,9873
2013,12,Monroe,PNC Unknown,530
2013,12,Columbia,7th-9th,33
2013,12,Chemung,PNC Unknown,3
2013,12,Clinton,PNC Unknown,1
2013,12,Steuben,PNC Start Unk,2
2013,12,Greene,PNC Start Unk,0
2013,12,Steuben,1st-3rd,735
2013,12,Orleans,7th-9th,17
2013,12,Allegany,1st-3rd,332
2013,12,Herkimer,None,2
2013,12,Delaware,PNC Start Unk,1
2013,12,Chautauqua,1st-3rd,857
2013,12,Cayuga,1st-3rd,596
2013,12,Franklin,PNC Start Unk,9
2013,12,New York,PNC Start Unk,131
2013,12,Schenectady,1st-3rd,1285
2013,12,Greene,7th-9th,24
2013,12,New York State,7th-9th,12077
2013,12,Cayuga,Total,741
2013,12,Erie,1st-3rd,6733
2013,12,Orange,None,23
2013,12,Nassau,None,44
2013,12,Delaware,PNC Unknown,2
2013,12,Schenectady,Total,1661
2013,12,Cattaraugus,7th-9th,36
2013,12,Herkimer,7th-9th,24
2013,12,Otsego,1st-3rd,438
2013,12,Wyoming,1st-3rd,286
2013,12,Niagara,1st-3rd,1502
2013,12,Nassau,Total,13821
2013,12,Putnam,PNC Unknown,2
2013,12,Columbia,PNC Start Unk,8
2013,12,Broome,1st-3rd,1598
2013,12,Schuyler,PNC Start Unk,2
2013,12,Otsego,None,4
2013,12,Chenango,PNC Start Unk,1
2013,12,Orleans,1st-3rd,315
2013,12,Rockland,PNC Start Unk,91
2013,12,Warren,None,0
2013,12,Seneca,PNC Unknown,11
2013,12,Rockland,7th-9th,194
2013,12,Kings,Total,41060
2013,12,Warren,Total,609
2013,12,Wayne,Total,960
2013,12,Genesee,1st-3rd,412
2013,12,Erie,PNC Start Unk,11
2013,12,St Lawrence,PNC Unknown,46
2013,12,Yates,PNC Start Unk,0
2013,12,Richmond,1st-3rd,4486
2013,12,Jefferson,PNC Unknown,16
2013,12,Cortland,1st-3rd,381
2013,12,Hamilton,None,1
2013,12,Kings,7th-9th,2378
2013,12,Wyoming,PNC Start Unk,1
2013,12,Sullivan,None,9
2013,12,Putnam,Total,802
2013,12,Ulster,7th-9th,42
2013,12,Rest of State,None,586
2013,12,Tioga,PNC Unknown,3
2013,12,Rensselaer,None,14
2013,12,Monroe,Total,8355
2013,12,Schoharie,PNC Start Unk,1
2013,12,Ontario,1st-3rd,822
2013,12,Orange,Total,4746
2013,12,St Lawrence,PNC Start Unk,18
2013,12,Oneida,PNC Unknown,5
2013,12,New York State,PNC Start Unk,2392
2013,12,Schoharie,7th-9th,4
2013,12,Richmond,7th-9th,114
2013,12,Onondaga,7th-9th,155
2013,12,New York City,7th-9th,7767
2013,12,Cortland,PNC Start Unk,2
2013,12,New York State,1st-3rd,171098
2013,12,Westchester,PNC Unknown,308
2013,12,Columbia,PNC Unknown,2
2013,12,Lewis,1st-3rd,248
2013,12,Jefferson,1st-3rd,1677
2013,12,Onondaga,Total,5233
2013,12,Erie,PNC Unknown,498
2013,12,Niagara,None,22
2013,12,Westchester,PNC Start Unk,1091
2013,12,Queens,1st-3rd,21736
2013,12,Orange,PNC Unknown,103
2013,12,Franklin,Total,510
2013,12,Otsego,PNC Start Unk,2
2013,12,Hamilton,PNC Unknown,0
2013,12,Broome,7th-9th,103
2013,12,Queens,None,314
2013,12,Fulton,None,2
2013,12,Queens,PNC Unknown,286
2013,12,Orange,1st-3rd,3513
2013,12,New York State,None,1403
2013,12,Essex,Total,307
2013,12,Tioga,Total,521
2013,12,New York City,1st-3rd,82545
2013,12,St Lawrence,7th-9th,59
2013,12,Greene,PNC Unknown,8
2013,12,New York,7th-9th,836
2013,12,Cattaraugus,1st-3rd,578
2013,12,Tioga,1st-3rd,410
2013,12,Dutchess,1st-3rd,1987
2013,12,Seneca,PNC Start Unk,2
2013,12,St Lawrence,None,17
2013,12,Steuben,None,7
2013,12,New York City,PNC Start Unk,709
2013,12,Yates,Total,303
2013,12,Ulster,PNC Start Unk,4
2013,12,Fulton,7th-9th,20
2013,12,Niagara,PNC Unknown,75
2013,12,Chenango,None,4
2013,12,Genesee,PNC Unknown,7
2013,12,Rockland,PNC Unknown,176
2013,12,Allegany,7th-9th,41
2013,12,Jefferson,Total,2206
2013,12,Tompkins,PNC Unknown,4
2013,12,Saratoga,1st-3rd,1788
2013,12,Chemung,PNC Start Unk,7
2013,12,Queens,Total,30074
2013,12,Nassau,1st-3rd,11789
2013,12,Bronx,PNC Unknown,301
2013,12,Steuben,Total,1083
2013,12,Allegany,PNC Start Unk,2
2013,12,Rest of State,Total,119280
2013,12,Genesee,PNC Start Unk,0
2013,12,Onondaga,None,34
2013,12,Franklin,None,2
2013,12,Herkimer,PNC Start Unk,0
2013,12,Tompkins,7th-9th,28
2013,12,Sullivan,Total,837
2013,12,Schenectady,7th-9th,59
2013,12,Richmond,Total,5281
2013,12,Schuyler,PNC Unknown,0
2013,12,Suffolk,PNC Start Unk,45
2013,12,Fulton,Total,526
2013,12,Clinton,Total,730
2013,12,Washington,7th-9th,22
2013,12,Schoharie,1st-3rd,198
2013,12,Cayuga,None,6
2013,12,Yates,1st-3rd,165
2013,12,Clinton,None,0
2013,12,Cayuga,PNC Unknown,1
2013,12,Livingston,None,0
2013,12,Ontario,PNC Start Unk,0
2013,12,Delaware,Total,376
2013,12,Albany,None,23
2013,12,Wayne,7th-9th,41
2013,12,Lewis,Total,319
2013,12,Dutchess,PNC Unknown,25
2013,12,Clinton,1st-3rd,642
2013,12,Essex,7th-9th,7
2013,12,Saratoga,7th-9th,47
2013,12,Cattaraugus,PNC Unknown,99
2013,12,Saratoga,PNC Unknown,25
2013,12,Suffolk,PNC Unknown,273
2013,12,Washington,PNC Start Unk,2
2013,12,Westchester,None,50
2013,12,Wayne,PNC Start Unk,1
2013,12,Monroe,None,35
2013,12,Essex,PNC Start Unk,2
2013,12,Orange,PNC Start Unk,40
2013,12,Schoharie,Total,251
2013,12,Putnam,PNC Start Unk,52
2013,12,Suffolk,7th-9th,589
2013,12,St Lawrence,1st-3rd,841
2013,12,Seneca,Total,394
2013,12,Queens,7th-9th,2157
2013,12,Schenectady,None,6
2013,12,Montgomery,None,11
2013,12,Monroe,7th-9th,257
2013,12,Bronx,PNC Start Unk,165
2013,12,Albany,1st-3rd,2280
2013,12,Chemung,7th-9th,19
2013,12,Orange,7th-9th,153
2013,12,Wyoming,None,2
2013,12,Warren,1st-3rd,410
2013,12,New York City,None,817
2013,12,Sullivan,1st-3rd,556
2013,12,Nassau,PNC Start Unk,41
2013,12,Oneida,1st-3rd,1848
2013,12,Rensselaer,PNC Start Unk,5
2013,12,Yates,PNC Unknown,1
2013,12,Cortland,7th-9th,15
2013,12,Suffolk,Total,15530
2013,12,Monroe,PNC Start Unk,13
2013,12,Rest of State,PNC Unknown,2815
2013,12,Ulster,1st-3rd,1192
2013,12,Essex,PNC Unknown,1
2013,12,Otsego,PNC Unknown,2
2013,12,Delaware,None,1
2013,12,Bronx,Total,21156
2013,12,Madison,7th-9th,30
2013,12,Bronx,None,164
2013,12,Bronx,7th-9th,2282
2013,12,Niagara,PNC Start Unk,8
2013,12,Seneca,7th-9th,25
2013,12,Rensselaer,PNC Unknown,47
2013,12,New York City,Total,115994
2013,12,Oneida,Total,2642
2013,12,Kings,PNC Start Unk,301
2013,12,Chautauqua,None,12
2013,12,Franklin,PNC Unknown,4
2013,12,Oswego,7th-9th,43
2013,12,Seneca,1st-3rd,274
2013,12,Cattaraugus,Total,909
2013,12,Hamilton,Total,30
2013,12,Oneida,PNC Start Unk,10
2013,12,Columbia,Total,539
2013,12,Livingston,7th-9th,19
2013,12,Steuben,PNC Unknown,6
2013,12,Chenango,1st-3rd,397
2013,12,New York,1st-3rd,13743
2013,12,Madison,1st-3rd,495
2013,12,Clinton,7th-9th,10
2013,12,St Lawrence,Total,1227
2013,12,Onondaga,PNC Unknown,2
2013,12,Rest of State,7th-9th,4310
2013,12,Allegany,Total,473
2013,12,Sullivan,PNC Start Unk,2
2013,12,Chautauqua,PNC Start Unk,8
2013,12,New York State,PNC Unknown,3741
2013,12,Livingston,1st-3rd,379
2013,12,Sullivan,7th-9th,38
2013,12,Broome,PNC Start Unk,9
2013,12,Chemung,None,4
2013,12,Dutchess,7th-9th,75
2013,12,Chenango,7th-9th,11
2013,12,Cattaraugus,None,9
2013,12,Oswego,1st-3rd,991
2013,12,Wayne,PNC Unknown,43
2013,12,Schuyler,7th-9th,2
2013,12,Dutchess,PNC Start Unk,113
2013,12,Washington,1st-3rd,424
2013,12,Schuyler,1st-3rd,114
2013,12,Sullivan,PNC Unknown,12
2013,12,Otsego,7th-9th,17
2013,12,Franklin,1st-3rd,344
2013,12,New York,Total,18423
2013,12,Orleans,PNC Unknown,8
2013,12,Clinton,PNC Start Unk,7
2013,12,Warren,PNC Start Unk,1
2013,12,Montgomery,7th-9th,69
2013,12,Madison,PNC Start Unk,2
2013,12,Cayuga,7th-9th,10
2013,12,Madison,Total,645
2013,12,Albany,PNC Start Unk,8
2013,12,Niagara,Total,2195
2013,12,Rockland,Total,4650
2013,12,Columbia,None,3
2013,12,Madison,None,1
2013,12,Broome,None,9
2013,12,Wayne,None,6
2013,12,Chenango,PNC Unknown,5
2013,12,Tompkins,PNC Start Unk,2
2013,12,Chenango,Total,499
2013,12,Queens,PNC Start Unk,106
2013,12,Essex,None,1
2013,12,Ontario,7th-9th,16
2013,12,Wayne,1st-3rd,682
2013,12,Bronx,1st-3rd,12141
2013,12,Cortland,None,3
2013,12,Broome,Total,2061
2013,12,Schoharie,None,2
2013,12,Yates,7th-9th,10
2013,12,Cortland,PNC Unknown,10
2013,12,Montgomery,PNC Start Unk,5
2013,12,Wyoming,PNC Unknown,8
2013,12,Otsego,Total,534
2013,12,Washington,PNC Unknown,2
2013,12,Rockland,None,9
2013,12,Ontario,None,2
2013,12,Hamilton,PNC Start Unk,0
2013,12,Rensselaer,Total,1750
2013,12,Ulster,Total,1585
2013,12,Allegany,PNC Unknown,12
2013,12,Schuyler,Total,157
2013,12,Franklin,7th-9th,40
2013,12,Herkimer,Total,673
2013,12,Jefferson,7th-9th,48
2013,12,Essex,1st-3rd,240
2013,12,Cattaraugus,PNC Start Unk,2
2013,12,Schuyler,None,2
2013,12,Wyoming,Total,387
2013,12,Chautauqua,Total,1340
2013,12,Putnam,None,1
2013,12,Oneida,7th-9th,116
2013,12,Rest of State,1st-3rd,88553
2013,12,Nassau,7th-9th,343
2013,12,Montgomery,Total,594
2013,12,Genesee,None,4
2013,12,Cayuga,PNC Start Unk,1
2013,12,Lewis,None,1
2013,12,Onondaga,1st-3rd,3996
2013,12,Herkimer,PNC Unknown,5
2013,12,New York,PNC Unknown,175
2013,12,Richmond,PNC Start Unk,6
2013,12,Delaware,7th-9th,10
2013,12,Westchester,7th-9th,396
2013,12,Delaware,1st-3rd,296
2013,12,Fulton,1st-3rd,395
2013,12,Onondaga,PNC Start Unk,5
2013,12,Putnam,1st-3rd,627
2013,12,Jefferson,PNC Start Unk,7
2013,12,Schenectady,PNC Unknown,36
2013,12,Tompkins,Total,853
2013,12,Greene,1st-3rd,297
2013,12,Ulster,None,8
2013,12,Livingston,PNC Start Unk,5
2013,12,Richmond,PNC Unknown,3
2013,12,Albany,7th-9th,139
2013,12,Nassau,PNC Unknown,87
2013,12,Warren,PNC Unknown,7
2013,12,Hamilton,7th-9th,1
2013,12,Oswego,None,13
2013,12,Kings,1st-3rd,30439
2013,12,Rockland,4th-6th,1114
2013,12,Orleans,4th-6th,67
2013,12,Westchester,4th-6th,1775
2013,12,Yates,4th-6th,125
2013,12,Delaware,4th-6th,66
2013,12,Cayuga,4th-6th,127
2013,12,Rensselaer,4th-6th,357
2013,12,St Lawrence,4th-6th,246
2013,12,Washington,4th-6th,159
2013,12,Ontario,4th-6th,153
2013,12,Allegany,4th-6th,84
2013,12,Fulton,4th-6th,102
2013,12,Onondaga,4th-6th,1041
2013,12,Otsego,4th-6th,71
2013,12,Rest of State,4th-6th,21333
2013,12,Queens,4th-6th,5475
2013,12,Franklin,4th-6th,111
2013,12,Madison,4th-6th,108
2013,12,Montgomery,4th-6th,118
2013,12,Schoharie,4th-6th,42
2013,12,Lewis,4th-6th,49
2013,12,Sullivan,4th-6th,220
2013,12,Clinton,4th-6th,70
2013,12,Richmond,4th-6th,662
2013,12,Albany,4th-6th,571
2013,12,Steuben,4th-6th,265
2013,12,Bronx,4th-6th,6103
2013,12,Orange,4th-6th,914
2013,12,Ulster,4th-6th,317
2013,12,Chemung,4th-6th,156
2013,12,Cattaraugus,4th-6th,185
2013,12,Schuyler,4th-6th,37
2013,12,Niagara,4th-6th,476
2013,12,New York,4th-6th,3418
2013,12,Greene,4th-6th,89
2013,12,Schenectady,4th-6th,271
2013,12,New York City,4th-6th,23230
2013,12,Herkimer,4th-6th,147
2013,12,Livingston,4th-6th,94
2013,12,New York State,4th-6th,44563
2013,12,Oneida,4th-6th,650
2013,12,Oswego,4th-6th,268
2013,12,Columbia,4th-6th,114
2013,12,Putnam,4th-6th,106
2013,12,Wyoming,4th-6th,78
2013,12,Hamilton,4th-6th,9
2013,12,Tioga,4th-6th,76
2013,12,Saratoga,4th-6th,376
2013,12,Erie,4th-6th,2132
2013,12,Chenango,4th-6th,81
2013,12,Monroe,4th-6th,1256
2013,12,Genesee,4th-6th,124
2013,12,Cortland,4th-6th,60
2013,12,Tompkins,4th-6th,152
2013,12,Essex,4th-6th,56
2013,12,Wayne,4th-6th,187
2013,12,Suffolk,4th-6th,2599
2013,12,Jefferson,4th-6th,451
2013,12,Warren,4th-6th,171
2013,12,Broome,4th-6th,340
2013,12,Dutchess,4th-6th,379
2013,12,Seneca,4th-6th,80
2013,12,Chautauqua,4th-6th,344
2013,12,Nassau,4th-6th,1517
2013,12,Kings,4th-6th,7572
2011,12,Oneida,1st-3rd,1908
2008,12,Ontario,4th-6th,187
2009,12,Herkimer,4th-6th,141
2008,12,New York,Total,20306
2010,12,Schoharie,None,3
2009,12,Onondaga,4th-6th,1124
2009,12,Jefferson,None,11
2009,12,Tompkins,7th-9th,30
2011,12,Allegany,4th-6th,94
2009,12,Clinton,None,0
2011,12,Fulton,7th-9th,27
2012,12,New York,7th-9th,847
2008,12,Wyoming,None,2
2012,12,Oswego,PNC Start Unk,6
2012,12,Richmond,1st-3rd,4463
2011,12,Herkimer,1st-3rd,476
2010,12,Richmond,1st-3rd,4592
2010,12,Bronx,None,138
2010,12,Dutchess,PNC Unknown,7
2011,12,Allegany,None,0
2011,12,Wayne,None,5
2011,12,Niagara,Total,2129
2011,12,Dutchess,Total,2652
2010,12,Warren,PNC Start Unk,24
2012,12,Otsego,PNC Unknown,4
2012,12,Schuyler,Total,197
2010,12,Allegany,7th-9th,33
2012,12,Orleans,4th-6th,83
2012,12,Jefferson,1st-3rd,1643
2008,12,Cayuga,None,0
2012,12,Oswego,4th-6th,264
2012,12,Yates,Total,328
2010,12,Hamilton,7th-9th,1
2012,12,Albany,PNC Start Unk,5
2012,12,Nassau,PNC Start Unk,38
2008,12,Chemung,Total,957
2010,12,Warren,1st-3rd,352
2012,12,Bronx,None,239
2010,12,Genesee,PNC Unknown,10
2010,12,Livingston,PNC Start Unk,20
2012,12,Bronx,Total,21283
2012,12,Lewis,4th-6th,65
2012,12,Allegany,1st-3rd,333
2010,12,Greene,Total,461
2010,12,Orleans,1st-3rd,317
2010,12,Suffolk,PNC Start Unk,354
2010,12,Oneida,PNC Start Unk,38
2008,12,Fulton,PNC Start Unk,47
2009,12,Chenango,1st-3rd,449
2008,12,Cattaraugus,Total,1010
2009,12,Fulton,4th-6th,80
2010,12,Erie,None,83
2008,12,Rest of State,PNC Unknown,4985
2009,12,Fulton,PNC Unknown,5
2010,12,Yates,Total,312
2011,12,Warren,PNC Unknown,7
2010,12,Ontario,PNC Start Unk,39
2009,12,Franklin,Total,514
2011,12,Montgomery,None,9
2011,12,Wyoming,4th-6th,60
2010,12,Rockland,Total,4525
2008,12,Richmond,Total,5753
2009,12,Warren,4th-6th,231
2008,12,Schenectady,PNC Unknown,44
2011,12,Broome,7th-9th,63
2009,12,Delaware,7th-9th,13
2008,12,Hamilton,4th-6th,7
2009,12,Bronx,7th-9th,1842
2012,12,Cortland,None,4
2012,12,Franklin,Total,531
2011,12,Orleans,PNC Unknown,5
2011,12,Lewis,1st-3rd,232
2008,12,Franklin,1st-3rd,339
2011,12,Columbia,1st-3rd,358
2011,12,New York State,PNC Unknown,3901
2011,12,St Lawrence,4th-6th,242
2010,12,Monroe,1st-3rd,6094
2009,12,New York,PNC Unknown,843
2009,12,Erie,PNC Unknown,332
2008,12,Essex,4th-6th,83
2009,12,Essex,PNC Unknown,0
2011,12,Tompkins,PNC Unknown,2
2011,12,Sullivan,4th-6th,206
2010,12,Genesee,1st-3rd,453
2008,12,Schenectady,1st-3rd,1256
2010,12,Allegany,1st-3rd,382
2008,12,Onondaga,Total,5553
2011,12,Oneida,PNC Start Unk,61
2012,12,Queens,4th-6th,6415
2012,12,Cayuga,1st-3rd,651
2008,12,Genesee,1st-3rd,422
2012,12,Schuyler,PNC Start Unk,1
2012,12,Broome,Total,2076
2008,12,Livingston,PNC Start Unk,22
2011,12,Onondaga,1st-3rd,4198
2010,12,St Lawrence,None,13
2012,12,Columbia,PNC Start Unk,13
2012,12,Putnam,7th-9th,14
2009,12,Lewis,PNC Unknown,13
2008,12,Schuyler,4th-6th,22
2009,12,Monroe,None,32
2009,12,Clinton,PNC Unknown,1
2009,12,Madison,PNC Start Unk,6
2011,12,Suffolk,PNC Start Unk,426
2012,12,Chemung,7th-9th,28
2010,12,Clinton,None,4
2012,12,Cattaraugus,Total,904
2011,12,Putnam,1st-3rd,624
2008,12,Fulton,7th-9th,14
2010,12,Yates,None,1
2010,12,Yates,4th-6th,115
2008,12,Broome,1st-3rd,1552
2008,12,Monroe,1st-3rd,6057
2012,12,Sullivan,PNC Start Unk,3
2009,12,Onondaga,None,41
2011,12,Erie,7th-9th,309
2009,12,Tompkins,4th-6th,171
2011,12,Chautauqua,4th-6th,295
2010,12,Yates,7th-9th,17
2008,12,Steuben,None,4
2011,12,Niagara,4th-6th,423
2010,12,St Lawrence,7th-9th,39
2010,12,Richmond,4th-6th,739
2009,12,St Lawrence,7th-9th,38
2010,12,Warren,PNC Unknown,10
2010,12,Niagara,Total,2214
2012,12,St Lawrence,None,20
2011,12,Monroe,Total,8427
2009,12,Fulton,Total,556
2011,12,Cattaraugus,None,8
2009,12,Madison,4th-6th,105
2012,12,Tompkins,4th-6th,221
2012,12,New York,PNC Unknown,175
2009,12,Orange,PNC Unknown,210
2008,12,New York,4th-6th,3047
2010,12,Warren,None,1
2008,12,Saratoga,1st-3rd,1701
2009,12,Schuyler,PNC Start Unk,9
2008,12,Lewis,1st-3rd,225
2009,12,Suffolk,Total,17183
2010,12,Seneca,PNC Unknown,5
2008,12,Chenango,4th-6th,76
2012,12,Columbia,None,5
2012,12,Cattaraugus,7th-9th,35
2011,12,St Lawrence,7th-9th,39
2011,12,Sullivan,Total,808
2009,12,Erie,Total,9797
2009,12,Monroe,7th-9th,202
2009,12,Schoharie,None,0
2012,12,Delaware,1st-3rd,333
2010,12,Chautauqua,PNC Unknown,44
2009,12,Herkimer,Total,671
2010,12,Greene,PNC Unknown,14
2011,12,Clinton,1st-3rd,667
2008,12,Westchester,1st-3rd,7162
2010,12,Delaware,4th-6th,78
2010,12,Fulton,PNC Start Unk,32
2008,12,Kings,4th-6th,8759
2009,12,Rensselaer,PNC Unknown,51
2009,12,Ulster,PNC Unknown,29
2008,12,Seneca,7th-9th,21
2008,12,Otsego,7th-9th,15
2012,12,Steuben,1st-3rd,794
2008,12,Yates,Total,290
2010,12,Hamilton,1st-3rd,22
2012,12,Schenectady,1st-3rd,1424
2011,12,Yates,None,2
2011,12,Ontario,1st-3rd,754
2010,12,Schuyler,7th-9th,2
2010,12,Saratoga,Total,2304
2008,12,Cayuga,4th-6th,154
2011,12,Albany,4th-6th,518
2011,12,Wayne,4th-6th,211
2008,12,Niagara,None,24
2012,12,Franklin,4th-6th,124
2009,12,Wayne,4th-6th,251
2008,12,Ulster,PNC Start Unk,139
2008,12,New York,7th-9th,706
2012,12,Broome,PNC Unknown,1
2011,12,Rest of State,1st-3rd,84880
2010,12,Schoharie,7th-9th,4
2009,12,Yates,4th-6th,139
2012,12,Cortland,PNC Unknown,3
2009,12,St Lawrence,1st-3rd,893
2009,12,Monroe,1st-3rd,5938
2010,12,Montgomery,None,12
2012,12,Livingston,None,3
2011,12,Schuyler,PNC Unknown,0
2011,12,Schenectady,1st-3rd,1261
2011,12,Greene,7th-9th,16
2009,12,Niagara,1st-3rd,1663
2008,12,Oneida,1st-3rd,1806
2012,12,Livingston,1st-3rd,374
2011,12,Greene,PNC Start Unk,19
2010,12,Washington,PNC Unknown,4
2008,12,Otsego,PNC Unknown,2
2008,12,Saratoga,PNC Unknown,28
2010,12,Albany,7th-9th,93
2011,12,Genesee,None,3
2012,12,Otsego,7th-9th,27
2008,12,Essex,PNC Start Unk,15
2012,12,Madison,1st-3rd,573
2010,12,Dutchess,7th-9th,59
2008,12,St Lawrence,4th-6th,204
2011,12,Franklin,1st-3rd,349
2010,12,Washington,None,3
2010,12,Fulton,1st-3rd,414
2008,12,Orange,Total,5406
2010,12,Sullivan,Total,831
2011,12,Orleans,None,3
2009,12,Oswego,None,6
2012,12,Steuben,None,8
2008,12,Rensselaer,PNC Start Unk,140
2011,12,Oneida,7th-9th,99
2010,12,Tioga,PNC Unknown,0
2012,12,Oneida,PNC Unknown,5
2010,12,St Lawrence,1st-3rd,880
2011,12,Westchester,PNC Unknown,201
2009,12,Schenectady,PNC Start Unk,51
2010,12,Livingston,None,1
2010,12,Ontario,Total,1036
2009,12,Greene,PNC Unknown,4
2008,12,Hamilton,1st-3rd,24
2010,12,Greene,1st-3rd,297
2010,12,Niagara,PNC Start Unk,66
2011,12,Otsego,1st-3rd,420
2009,12,Dutchess,4th-6th,340
2009,12,Suffolk,PNC Unknown,1106
2011,12,Livingston,None,1
2012,12,Oneida,PNC Start Unk,4
2009,12,Franklin,PNC Unknown,1
2009,12,St Lawrence,PNC Unknown,35
2008,12,Tompkins,PNC Unknown,5
2010,12,Fulton,Total,555
2012,12,Orleans,Total,402
2009,12,Orleans,None,1
2012,12,Wyoming,7th-9th,15
2011,12,Washington,7th-9th,22
2011,12,Oswego,PNC Unknown,11
2009,12,Chemung,None,7
2009,12,Chautauqua,PNC Start Unk,15
2009,12,Washington,None,2
2008,12,Steuben,1st-3rd,785
2012,12,Cortland,1st-3rd,373
2010,12,Lewis,PNC Unknown,5
2012,12,Nassau,1st-3rd,11569
2009,12,New York City,PNC Unknown,3264
2011,12,Warren,4th-6th,215
2011,12,Orleans,PNC Start Unk,32
2010,12,Tompkins,7th-9th,15
2009,12,Chautauqua,Total,1442
2012,12,Westchester,7th-9th,348
2011,12,Queens,None,267
2012,12,Delaware,PNC Unknown,2
2010,12,Orange,PNC Unknown,145
2012,12,Schoharie,7th-9th,5
2009,12,Suffolk,1st-3rd,11296
2010,12,New York,None,88
2010,12,Essex,7th-9th,10
2011,12,Oswego,7th-9th,35
2008,12,New York,None,240
2011,12,Otsego,PNC Unknown,1
2010,12,Allegany,4th-6th,49
2012,12,Seneca,PNC Start Unk,2
2009,12,Seneca,PNC Start Unk,11
2009,12,Niagara,Total,2305
2009,12,Putnam,7th-9th,15
2011,12,Allegany,Total,526
2008,12,Oneida,Total,2617
2008,12,New York City,None,1821
2009,12,Greene,7th-9th,15
2012,12,Seneca,7th-9th,20
2012,12,Rockland,PNC Unknown,200
2010,12,Tompkins,None,7
2012,12,Warren,None,2
2009,12,Rensselaer,None,24
2010,12,Rest of State,PNC Start Unk,5492
2012,12,Albany,7th-9th,128
2008,12,Onondaga,4th-6th,1086
2012,12,Westchester,Total,10439
2011,12,Kings,1st-3rd,29437
2009,12,Chemung,1st-3rd,792
2011,12,Schuyler,7th-9th,7
2012,12,Nassau,4th-6th,1882
2010,12,Richmond,PNC Unknown,11
2011,12,Saratoga,1st-3rd,1529
2011,12,Saratoga,7th-9th,84
2011,12,Schuyler,4th-6th,25
2010,12,Bronx,7th-9th,2209
2009,12,Hamilton,4th-6th,11
2012,12,Erie,PNC Unknown,509
2012,12,Columbia,Total,532
2008,12,Nassau,1st-3rd,11740
2011,12,Greene,4th-6th,106
2009,12,Westchester,None,75
2008,12,Allegany,PNC Unknown,3
2011,12,Broome,1st-3rd,1616
2011,12,Steuben,PNC Unknown,7
2012,12,Monroe,PNC Start Unk,13
2011,12,Broome,Total,2052
2008,12,Seneca,PNC Start Unk,15
2012,12,Wayne,None,5
2011,12,Herkimer,4th-6th,145
2008,12,Delaware,PNC Start Unk,7
2012,12,Allegany,4th-6th,86
2012,12,Washington,4th-6th,192
2009,12,Onondaga,PNC Unknown,8
2010,12,Greene,PNC Start Unk,6
2010,12,Broome,PNC Start Unk,9
2009,12,Chautauqua,None,14
2012,12,Fulton,PNC Unknown,6
2012,12,Richmond,PNC Start Unk,10
2012,12,Allegany,PNC Start Unk,0
2012,12,Erie,4th-6th,2046
2012,12,St Lawrence,Total,1250
2011,12,Oneida,Total,2689
2009,12,Essex,None,1
2011,12,Madison,Total,696
2008,12,Richmond,PNC Start Unk,137
2008,12,Orleans,PNC Start Unk,23
2012,12,Wayne,4th-6th,214
2009,12,Clinton,Total,787
2012,12,Ontario,None,2
2009,12,Delaware,PNC Start Unk,5
2011,12,Dutchess,4th-6th,357
2012,12,Clinton,1st-3rd,682
2009,12,Madison,PNC Unknown,0
2008,12,Kings,PNC Unknown,2243
2010,12,Orleans,PNC Unknown,8
2012,12,Cayuga,4th-6th,121
2009,12,Washington,PNC Unknown,5
2011,12,Lewis,Total,338
2008,12,Rest of State,Total,127899
2010,12,Schoharie,Total,286
2012,12,Albany,Total,3133
2012,12,New York City,None,850
2011,12,Wyoming,Total,389
2008,12,Kings,Total,41623
2010,12,Herkimer,PNC Start Unk,4
2012,12,Niagara,7th-9th,77
2008,12,Putnam,PNC Start Unk,65
2012,12,Chemung,Total,1046
